movie_id,title,language,country,genres,budget,revenue,votes_count,duration,year,imdb_rating,profit,roi,budget_category
1815,Don Juan DeMarco ,English,USA,Comedy|Drama|Romance,25000000.0,22200000.0,41310,97,1994,6.8,-2800000.0,-0.11,Mid budget
1816,Dear John ,English,USA,Drama|Romance|War,25000000.0,80014842.0,104356,108,2010,6.3,55014842.0,2.2,Mid budget
1817,The Losers ,English,USA,Action|Crime|Drama|Mystery|Thriller,25000000.0,23527955.0,74691,97,2010,6.4,-1472045.0,-0.06,Mid budget
1818,Don't Be Afraid of the Dark ,English,USA,Fantasy|Horror|Thriller,25000000.0,24042490.0,40776,99,2010,5.6,-957510.0,-0.04,Mid budget
1819,War ,English,USA,Action|Crime|Thriller,25000000.0,22466994.0,72673,103,2007,6.3,-2533006.0,-0.1,Mid budget
1820,Punch-Drunk Love ,English,USA,Comedy|Drama|Romance|Thriller,25000000.0,17791031.0,109855,95,2002,7.3,-7208969.0,-0.29,Mid budget
1821,EuroTrip ,English,USA,Comedy,25000000.0,17718223.0,162067,93,2004,6.6,-7281777.0,-0.29,Mid budget
1822,Half Past Dead ,English,Germany,Action|Crime|Thriller,13000000.0,15361537.0,12263,98,2002,4.6,2361537.0,0.18,Mid budget
1823,Unaccompanied Minors ,English,USA,Adventure|Comedy|Family|Romance,26000000.0,16647384.0,8398,90,2006,5.1,-9352616.0,-0.36,Mid budget
1824,"Bright Lights, Big City ",English,USA,Drama,25000000.0,16118077.0,5817,107,1988,5.6,-8881923.0,-0.36,Mid budget
1825,The Adventures of Pinocchio ,Italian,UK,Adventure|Family|Fantasy|Musical,25000000.0,15091542.0,4086,90,1996,5.3,-9908458.0,-0.4,Mid budget
1826,The Box ,English,USA,Drama|Fantasy|Mystery|Thriller,16000000.0,15045676.0,76303,115,2009,5.6,-954324.0,-0.06,Mid budget
1827,The Ruins ,English,USA,Horror,8000000.0,17427926.0,60062,93,2008,5.9,9427926.0,1.18,Low budget
1828,The Next Best Thing ,English,USA,Comedy|Drama|Romance,25000000.0,14983572.0,9361,99,2000,4.7,-10016428.0,-0.4,Mid budget
1829,My Soul to Take ,English,USA,Horror|Mystery|Thriller,25000000.0,14637490.0,16411,107,2010,4.8,-10362510.0,-0.41,Mid budget
1830,The Girl Next Door ,English,USA,Comedy|Drama|Romance,25000000.0,14589444.0,171151,110,2004,6.8,-10410556.0,-0.42,Mid budget
1831,Maximum Risk ,English,USA,Action|Crime|Mystery|Romance|Thriller,25000000.0,14095303.0,15814,101,1996,5.4,-10904697.0,-0.44,Mid budget
1832,Stealing Harvard ,English,USA,Comedy|Crime,25000000.0,13973532.0,11211,85,2002,5.1,-11026468.0,-0.44,Mid budget
1833,Legend ,English,UK,Biography|Crime|Drama|History|Thriller,30000000.0,1865774.0,87682,132,2015,7.0,-28134226.0,-0.94,Mid budget
1834,Shark Night 3D ,English,USA,Horror|Thriller,25000000.0,18860403.0,20823,90,2011,4.0,-6139597.0,-0.25,Mid budget
1835,Angela's Ashes ,English,USA,Drama,25000000.0,13038660.0,16995,145,1999,7.3,-11961340.0,-0.48,Mid budget
1836,Draft Day ,English,USA,Drama|Sport,25000000.0,28831145.0,39357,110,2014,6.8,3831145.0,0.15,Mid budget
1837,The Conspirator ,English,USA,Crime|Drama|History,25000000.0,11538204.0,23696,122,2010,7.0,-13461796.0,-0.54,Mid budget
1838,Lords of Dogtown ,English,USA,Biography|Drama|Sport,25000000.0,11008432.0,43903,107,2005,7.1,-13991568.0,-0.56,Mid budget
1839,The 33 ,English,Chile,Biography|Drama|History,26000000.0,12188642.0,21098,127,2015,6.9,-13811358.0,-0.53,Mid budget
1840,Big Trouble in Little China ,English,USA,Action|Adventure|Comedy|Fantasy,25000000.0,11100000.0,92464,99,1986,7.3,-13900000.0,-0.56,Mid budget
1841,Warrior ,English,USA,Drama|Sport,25000000.0,13651662.0,332276,140,2011,8.2,-11348338.0,-0.45,Mid budget
1842,Michael Collins ,English,UK,Biography|Drama|Thriller|War,28000000.0,11030963.0,24145,133,1996,7.1,-16969037.0,-0.61,Mid budget
1843,Gettysburg ,English,USA,Drama|History|War,25000000.0,10769960.0,21940,271,1993,7.7,-14230040.0,-0.57,Mid budget
1844,Stop-Loss ,English,USA,Drama|War,25000000.0,10911750.0,17757,112,2008,6.5,-14088250.0,-0.56,Mid budget
1845,Abandon ,English,USA,Drama|Music|Mystery|Romance|Thriller,25000000.0,10719367.0,7909,99,2002,4.9,-14280633.0,-0.57,Mid budget
1846,Brokedown Palace ,English,USA,Drama|Mystery|Thriller,25000000.0,10114315.0,18693,100,1999,6.4,-14885685.0,-0.6,Mid budget
1847,The Possession ,English,USA,Horror|Thriller,14000000.0,49122319.0,47169,92,2012,5.9,35122319.0,2.51,Mid budget
1848,Mrs. Winterbourne ,English,USA,Comedy|Drama|Romance,25000000.0,10070000.0,5668,105,1996,6.2,-14930000.0,-0.6,Mid budget
1849,Straw Dogs ,English,USA,Action|Drama|Thriller,25000000.0,10324441.0,27117,110,2011,5.8,-14675559.0,-0.59,Mid budget
1850,The Hoax ,English,USA,Comedy|Drama,25000000.0,7156933.0,14581,116,2006,6.7,-17843067.0,-0.71,Mid budget
1851,Stone Cold ,English,USA,Action|Crime|Drama|Thriller,17000000.0,9286314.0,4972,88,1991,5.9,-7713686.0,-0.45,Mid budget
1852,The Road ,English,USA,Adventure|Drama,25000000.0,56692.0,177401,111,2009,7.3,-24943308.0,-1.0,Mid budget
1853,Underclassman ,English,USA,Action|Comedy|Crime|Drama|Thriller,25000000.0,5654777.0,4875,95,2005,4.1,-19345223.0,-0.77,Mid budget
1854,Say It Isn't So ,English,USA,Comedy|Romance,25000000.0,5516708.0,11375,95,2001,4.9,-19483292.0,-0.78,Mid budget
1855,The World's Fastest Indian ,English,New Zealand,Biography|Drama|Sport,25000000.0,5128124.0,44198,127,2005,7.9,-19871876.0,-0.79,Mid budget
1856,Snakes on a Plane ,English,Germany,Action|Adventure|Crime|Drama|Thriller,33000000.0,34014398.0,115650,105,2006,5.6,1014398.0,0.03,Mid budget
1857,Tank Girl ,English,USA,Action|Comedy|Sci-Fi,25000000.0,4064333.0,24790,104,1995,5.2,-20935667.0,-0.84,Mid budget
1858,King's Ransom ,English,USA,Comedy|Crime,15000000.0,4006906.0,3229,95,2005,4.1,-10993094.0,-0.73,Mid budget
1859,Blindness ,English,Canada,Drama|Mystery|Sci-Fi|Thriller,25000000.0,3073392.0,59462,121,2008,6.6,-21926608.0,-0.88,Mid budget
1860,BloodRayne ,English,USA,Action|Adventure|Fantasy|Horror,25000000.0,1550000.0,30628,92,2005,2.9,-23450000.0,-0.94,Mid budget
1861,Where the Truth Lies ,English,Canada,Crime|Drama|Mystery|Thriller,25000000.0,871527.0,14982,107,2005,6.5,-24128473.0,-0.97,Mid budget
1862,Without Limits ,English,USA,Biography|Drama|Sport,25000000.0,777423.0,5841,117,1998,7.2,-24222577.0,-0.97,Mid budget
1863,Me and Orson Welles ,English,UK,Drama,25000000.0,1186957.0,9264,107,2008,6.8,-23813043.0,-0.95,Mid budget
1864,The Best Offer ,English,Italy,Crime|Drama|Mystery|Romance,13500000.0,85433.0,69676,131,2013,7.8,-13414567.0,-0.99,Mid budget
1865,Bad Lieutenant: Port of Call New Orleans ,English,USA,Crime|Drama,20000000.0,1697956.0,64944,122,2009,6.7,-18302044.0,-0.92,Mid budget
1866,Little White Lies ,French,France,Comedy|Drama,25000000.0,183662.0,18395,134,2010,7.1,-24816338.0,-0.99,Mid budget
1867,Love Ranch ,English,USA,Comedy|Drama|Romance|Sport,25000000.0,134904.0,2395,117,2010,5.7,-24865096.0,-0.99,Mid budget
1868,The Counselor ,English,USA,Crime|Drama|Thriller,25000000.0,16969390.0,80861,138,2013,5.3,-8030610.0,-0.32,Mid budget
1869,Kung Fu Killer ,Cantonese,China,Action|Drama,25000000.0,129115.0,5900,100,2014,6.5,-24870885.0,-0.99,Mid budget
1870,Dangerous Liaisons ,English,USA,Drama|Romance,14000000.0,34700000.0,52846,119,1988,7.7,20700000.0,1.48,Mid budget
1871,On the Road ,English,France,Adventure|Drama,25000000.0,717753.0,33107,137,2012,6.1,-24282247.0,-0.97,Mid budget
1872,Star Trek IV: The Voyage Home ,English,USA,Adventure|Comedy|Sci-Fi,25000000.0,109713132.0,61621,119,1986,7.3,84713132.0,3.39,Mid budget
1873,Rocky Balboa ,English,USA,Drama|Sport,24000000.0,70269171.0,162130,139,2006,7.2,46269171.0,1.93,Mid budget
1874,Point Break ,English,USA,Action|Crime|Sport|Thriller,105000000.0,28772222.0,33958,114,2015,5.3,-76227778.0,-0.73,High budget
1875,Scream 2 ,English,USA,Horror|Mystery,24000000.0,101334374.0,124941,120,1997,6.1,77334374.0,3.22,Mid budget
1876,Jane Got a Gun ,English,USA,Action|Drama|Western,25000000.0,1512815.0,8885,98,2016,5.8,-23487185.0,-0.94,Mid budget
1877,Think Like a Man Too ,English,USA,Comedy|Romance,24000000.0,65182182.0,15310,106,2014,5.7,41182182.0,1.72,Mid budget
1878,The Whole Nine Yards ,English,USA,Comedy|Crime,24000000.0,57262492.0,90374,98,2000,6.7,33262492.0,1.39,Mid budget
1879,Footloose ,English,USA,Drama|Music|Romance,8200000.0,80000000.0,51459,107,1984,6.5,71800000.0,8.76,Low budget
1880,Old School ,English,USA,Comedy,24000000.0,74608545.0,185258,88,2003,7.2,50608545.0,2.11,Mid budget
1881,The Fisher King ,English,USA,Comedy|Drama|Fantasy,24000000.0,41895491.0,63274,137,1991,7.6,17895491.0,0.75,Mid budget
1882,I Still Know What You Did Last Summer ,English,USA,Horror|Mystery,24000000.0,39989008.0,55398,100,1998,4.6,15989008.0,0.67,Mid budget
1883,Return to Me ,English,USA,Comedy|Drama|Romance,24000000.0,32662299.0,16469,115,2000,6.9,8662299.0,0.36,Mid budget
1884,Zack and Miri Make a Porno ,English,USA,Comedy|Romance,24000000.0,31452765.0,149835,101,2008,6.6,7452765.0,0.31,Mid budget
1885,Nurse Betty ,English,Germany,Comedy|Crime|Drama,24000000.0,25167270.0,30119,110,2000,6.3,1167270.0,0.05,Mid budget
1886,The Men Who Stare at Goats ,English,USA,Comedy|War,25000000.0,32416109.0,109620,94,2009,6.2,7416109.0,0.3,Mid budget
1887,Double Take ,English,USA,Action|Comedy|Crime|Thriller,24000000.0,20218.0,5431,88,2001,5.3,-23979782.0,-1.0,Mid budget
1888,"Girl, Interrupted ",English,USA,Biography|Drama,24000000.0,28871190.0,125421,127,1999,7.3,4871190.0,0.2,Mid budget
1889,Win a Date with Tad Hamilton! ,English,USA,Comedy|Romance,24000000.0,16964743.0,22844,95,2004,5.6,-7035257.0,-0.29,Mid budget
1890,Muppets from Space ,English,USA,Adventure|Comedy|Family|Fantasy|Music|Sci-Fi,24000000.0,16290976.0,14637,87,1999,6.2,-7709024.0,-0.32,Mid budget
1891,The Wiz ,English,USA,Adventure|Family|Fantasy|Music|Musical,24000000.0,13000000.0,10895,118,1978,5.2,-11000000.0,-0.46,Mid budget
1892,Ready to Rumble ,English,USA,Comedy|Sport,24000000.0,12372410.0,11709,107,2000,5.3,-11627590.0,-0.48,Mid budget
1893,Play It to the Bone ,English,USA,Comedy|Drama|Sport,24000000.0,8427204.0,10100,124,1999,5.4,-15572796.0,-0.65,Mid budget
1894,I Don't Know How She Does It ,English,USA,Comedy|Romance,24000000.0,9639242.0,16437,89,2011,4.9,-14360758.0,-0.6,Mid budget
1895,Piranha 3D ,English,USA,Comedy|Horror,24000000.0,25003072.0,72552,88,2010,5.5,1003072.0,0.04,Mid budget
1896,Beyond the Sea ,English,USA,Biography|Drama|Music|Musical,23000000.0,6144806.0,12821,118,2004,6.7,-16855194.0,-0.73,Mid budget
1897,Meet the Deedles ,English,USA,Comedy|Family,24000000.0,4308981.0,2265,93,1998,3.9,-19691019.0,-0.82,Mid budget
1898,The Princess and the Cobbler ,English,UK,Action|Adventure|Animation|Comedy|Fantasy,28000000.0,669276.0,2541,80,1993,7.2,-27330724.0,-0.98,Mid budget
1899,The Bridge of San Luis Rey ,English,UK,Drama|Romance,24000000.0,42880.0,2919,120,2004,5.1,-23957120.0,-1.0,Mid budget
1900,Faster ,English,USA,Action|Crime|Drama|Thriller,24000000.0,23225911.0,80574,98,2010,6.5,-774089.0,-0.03,Mid budget
1901,Howl's Moving Castle ,Japanese,Japan,Adventure|Animation|Family|Fantasy,24000000.0,4710455.0,214091,119,2004,8.2,-19289545.0,-0.8,Mid budget
1902,Zombieland ,English,USA,Adventure|Comedy|Horror|Sci-Fi,23600000.0,75590286.0,386217,88,2009,7.7,51990286.0,2.2,Mid budget
1903,King Kong ,English,New Zealand,Action|Adventure|Drama|Romance,207000000.0,218051260.0,316020,201,2005,7.2,11051260.0,0.05,High budget
1904,The Waterboy ,English,USA,Comedy|Sport,20000000.0,161487252.0,119450,90,1998,6.1,141487252.0,7.07,Mid budget
1905,Star Wars: Episode V - The Empire Strikes Back ,English,USA,Action|Adventure|Fantasy|Sci-Fi,18000000.0,290158751.0,837759,127,1980,8.8,272158751.0,15.12,Mid budget
1906,Bad Boys ,English,USA,Action|Comedy|Crime|Drama|Thriller,19000000.0,65807024.0,172405,119,1995,6.8,46807024.0,2.46,Mid budget
1907,The Naked Gun 2½: The Smell of Fear ,English,USA,Comedy|Crime,23000000.0,86930411.0,83269,85,1991,6.8,63930411.0,2.78,Mid budget
1908,Final Destination ,English,USA,Horror|Thriller,23000000.0,53302314.0,181058,98,2000,6.7,30302314.0,1.32,Mid budget
1909,The Ides of March ,English,USA,Drama,12500000.0,40962534.0,188652,101,2011,7.1,28462534.0,2.28,Mid budget
1910,Pitch Black ,English,USA,Horror|Sci-Fi,23000000.0,39235088.0,193962,112,2000,7.1,16235088.0,0.71,Mid budget
1911,Someone Like You... ,English,USA,Comedy|Romance,23000000.0,27338033.0,19709,97,2001,6.1,4338033.0,0.19,Mid budget
1912,Her ,English,USA,Drama|Romance|Sci-Fi,23000000.0,25556065.0,355126,126,2013,8.0,2556065.0,0.11,Mid budget
1913,Eddie the Eagle ,English,UK,Biography|Comedy|Drama|Sport,23000000.0,15785632.0,32513,106,2016,7.5,-7214368.0,-0.31,Mid budget
1914,Joy Ride ,English,USA,Mystery|Thriller,23000000.0,21973182.0,53415,97,2001,6.6,-1026818.0,-0.04,Mid budget
1915,The Adventurer: The Curse of the Midas Box ,English,UK,Adventure|Family|Fantasy,25000000.0,4756.0,4191,100,2013,5.4,-24995244.0,-1.0,Mid budget
1916,Anywhere But Here ,English,USA,Comedy|Drama,23000000.0,18653615.0,14786,114,1999,6.1,-4346385.0,-0.19,Mid budget
1917,Chasing Liberty ,English,USA,Comedy|Romance,23000000.0,12189514.0,30092,101,2004,6.1,-10810486.0,-0.47,Mid budget
1918,The Crew ,English,USA,Comedy|Crime,23000000.0,13019253.0,3914,88,2000,5.6,-9980747.0,-0.43,Mid budget
1919,Haywire ,English,Ireland,Action|Thriller,23000000.0,18934858.0,72646,93,2011,5.8,-4065142.0,-0.18,Mid budget
1920,Jaws: The Revenge ,English,USA,Adventure|Horror|Thriller,23000000.0,20763013.0,30840,92,1987,2.8,-2236987.0,-0.1,Mid budget
1921,Marvin's Room ,English,USA,Drama,23000000.0,12782508.0,20163,98,1996,6.7,-10217492.0,-0.44,Mid budget
1922,The Longshots ,English,USA,Biography|Comedy|Drama|Family|Sport,23000000.0,11508423.0,3174,94,2008,5.1,-11491577.0,-0.5,Mid budget
1923,The End of the Affair ,English,UK,Drama|Romance,23000000.0,10660147.0,17740,102,1999,7.2,-12339853.0,-0.54,Mid budget
1924,Harley Davidson and the Marlboro Man ,English,USA,Action|Crime|Drama|Thriller|Western,23000000.0,7434726.0,14473,98,1991,6.0,-15565274.0,-0.68,Mid budget
1925,Coco Before Chanel ,French,France,Biography|Drama,19430000.0,6109075.0,32003,111,2009,6.7,-13320925.0,-0.69,Mid budget
1926,Chéri ,English,UK,Comedy|Drama|Romance,23000000.0,2708188.0,8924,100,2009,6.2,-20291812.0,-0.88,Mid budget
1927,Vanity Fair ,English,USA,Drama,23000000.0,16123851.0,17373,141,2004,6.2,-6876149.0,-0.3,Mid budget
1928,1408 ,English,USA,Fantasy|Horror,25000000.0,71975611.0,209396,114,2007,6.8,46975611.0,1.88,Mid budget
1929,Spaceballs ,English,USA,Adventure|Comedy|Sci-Fi,22700000.0,38119483.0,136667,96,1987,7.1,15419483.0,0.68,Mid budget
1930,The Water Diviner ,English,Australia,Drama|War,22500000.0,4190530.0,53341,111,2014,7.1,-18309470.0,-0.81,Mid budget
1931,Ghost ,English,USA,Drama|Fantasy|Romance|Thriller,22000000.0,217631306.0,154199,127,1990,7.0,195631306.0,8.89,Mid budget
1932,There's Something About Mary ,English,USA,Comedy|Romance,23000000.0,176483808.0,247289,107,1998,7.1,153483808.0,6.67,Mid budget
1933,The Santa Clause ,English,USA,Comedy|Drama|Family|Fantasy,22000000.0,144833357.0,64742,97,1994,6.4,122833357.0,5.58,Mid budget
1934,The Rookie ,English,USA,Drama|Family|Sport,20000000.0,75597042.0,26434,127,2002,7.0,55597042.0,2.78,Mid budget
1935,The Game Plan ,English,USA,Comedy|Family|Sport,22000000.0,90636983.0,44021,110,2007,6.2,68636983.0,3.12,Mid budget
1936,The Bridges of Madison County ,English,USA,Drama|Romance,35000000.0,70960517.0,54631,135,1995,7.5,35960517.0,1.03,Mid budget
1937,The Animal ,English,USA,Comedy|Sci-Fi,22000000.0,55762229.0,47383,84,2001,4.8,33762229.0,1.53,Mid budget
1938,The Hundred-Foot Journey ,English,USA,Comedy|Drama,22000000.0,54235441.0,52894,122,2014,7.3,32235441.0,1.47,Mid budget
1939,The Net ,English,USA,Action|Crime|Drama|Mystery|Thriller,22000000.0,50728000.0,48909,114,1995,5.8,28728000.0,1.31,Mid budget
1940,I Am Sam ,English,USA,Drama,22000000.0,40270895.0,121937,132,2001,7.6,18270895.0,0.83,Mid budget
1941,Son of God ,English,USA,Biography|Drama|History,22000000.0,59696176.0,15448,170,2014,5.6,37696176.0,1.71,Mid budget
1942,Underworld ,English,UK,Action|Fantasy|Thriller,22000000.0,51483949.0,208092,133,2003,7.0,29483949.0,1.34,Mid budget
1943,Derailed ,English,USA,Drama|Thriller,22000000.0,36020063.0,62584,112,2005,6.6,14020063.0,0.64,Mid budget
1944,The Informant! ,English,USA,Comedy|Crime|Drama|Thriller,21000000.0,33313582.0,52888,108,2009,6.5,12313582.0,0.59,Mid budget
1945,Shadowlands ,English,UK,Biography|Drama|Romance,22000000.0,25842000.0,13455,115,1993,7.4,3842000.0,0.17,Mid budget
1946,Deuce Bigalow: European Gigolo ,English,USA,Comedy,22000000.0,22264487.0,41239,83,2005,4.6,264487.0,0.01,Mid budget
1947,Delivery Man ,English,USA,Comedy|Drama,26000000.0,30659817.0,59805,105,2013,6.4,4659817.0,0.18,Mid budget
1948,Victor Frankenstein ,English,USA,Drama|Horror|Sci-Fi|Thriller,40000000.0,5773519.0,28621,110,2015,6.0,-34226481.0,-0.86,Mid budget
1949,Saving Silverman ,English,USA,Comedy|Crime|Romance,22000000.0,19351569.0,33287,96,2001,5.9,-2648431.0,-0.12,Mid budget
1950,Diary of a Wimpy Kid: Dog Days ,English,USA,Comedy|Family,22000000.0,49002815.0,15665,94,2012,6.4,27002815.0,1.23,Mid budget
1951,Summer of Sam ,English,USA,Crime|Drama|Romance|Thriller,22000000.0,19283782.0,31227,142,1999,6.6,-2716218.0,-0.12,Mid budget
1952,Jay and Silent Bob Strike Back ,English,USA,Comedy,22000000.0,30059386.0,128593,104,2001,6.9,8059386.0,0.37,Mid budget
1953,The Island ,English,USA,Action|Adventure|Romance|Sci-Fi|Thriller,126000000.0,35799026.0,263336,136,2005,6.9,-90200974.0,-0.72,High budget
1954,The Glass House ,English,USA,Crime|Drama|Mystery|Thriller,30000000.0,17951431.0,25462,106,2001,5.8,-12048569.0,-0.4,Mid budget
1955,"Hail, Caesar! ",English,UK,Comedy|Mystery,22000000.0,29997095.0,60926,106,2016,6.4,7997095.0,0.36,Mid budget
1956,Josie and the Pussycats ,English,Canada,Comedy|Music,22000000.0,14252830.0,18900,98,2001,5.3,-7747170.0,-0.35,Mid budget
1957,Homefront ,English,USA,Action|Crime|Drama|Thriller,22000000.0,19783777.0,82804,100,2013,6.5,-2216223.0,-0.1,Mid budget
1958,The Little Vampire ,English,Germany,Adventure|Comedy|Family|Fantasy,22000000.0,13555988.0,7242,95,2000,5.7,-8444012.0,-0.38,Mid budget
1959,I Heart Huckabees ,English,USA,Comedy,22000000.0,12784713.0,56813,107,2004,6.7,-9215287.0,-0.42,Mid budget
1960,RoboCop 3 ,English,USA,Action|Crime|Sci-Fi|Thriller,23500000.0,10696210.0,35018,104,1993,3.9,-12803790.0,-0.54,Mid budget
1961,Megiddo: The Omega Code 2 ,English,USA,Action|Adventure|Fantasy|Sci-Fi|Thriller,22000000.0,5974653.0,2253,104,2001,4.1,-16025347.0,-0.73,Mid budget
1962,Darling Lili ,English,USA,Comedy|Drama|Musical|Romance|War,25000000.0,5000000.0,1547,143,1970,6.2,-20000000.0,-0.8,Mid budget
1963,Dudley Do-Right ,English,USA,Comedy|Family|Romance,22000000.0,9694105.0,8176,77,1999,3.8,-12305895.0,-0.56,Mid budget
1964,The Transporter Refueled ,English,France,Action|Crime|Thriller,25000000.0,16027866.0,26767,96,2015,5.1,-8972134.0,-0.36,Mid budget
1965,Black Book ,Dutch,Netherlands,Drama|Thriller|War,21000000.0,4398392.0,59507,145,2006,7.8,-16601608.0,-0.79,Mid budget
1966,Joyeux Noel ,French,France,Drama|History|Music|Romance|War,22000000.0,1050445.0,21394,116,2005,7.8,-20949555.0,-0.95,Mid budget
1967,Hit and Run ,English,USA,Action|Comedy|Romance,2000000.0,13746550.0,29322,100,2012,6.1,11746550.0,5.87,Low budget
1968,Mad Money ,English,USA,Comedy|Crime|Thriller,22000000.0,20668843.0,16831,104,2008,5.8,-1331157.0,-0.06,Mid budget
1969,Before I Go to Sleep ,English,UK,Drama|Mystery|Thriller,22000000.0,2963012.0,48873,92,2014,6.3,-19036988.0,-0.87,Mid budget
1970,Stone ,English,USA,Drama|Thriller,22000000.0,1796024.0,34985,105,2010,5.4,-20203976.0,-0.92,Mid budget
1971,Molière ,French,France,Comedy|History,16000000.0,634277.0,5166,120,2007,7.3,-15365723.0,-0.96,Mid budget
1972,Out of the Furnace ,English,USA,Crime|Drama|Thriller,22000000.0,11326836.0,83171,116,2013,6.8,-10673164.0,-0.49,Mid budget
1973,Michael Clayton ,English,USA,Crime|Drama|Mystery|Thriller,25000000.0,49024969.0,133367,119,2007,7.3,24024969.0,0.96,Mid budget
1974,My Fellow Americans ,English,USA,Adventure|Comedy,21500000.0,22294341.0,12278,101,1996,6.5,794341.0,0.04,Mid budget
